date,or_size_pct,or_close_position,breakout_dir,breakout_minute,vol_ratio,mfe_pre_retest_pct,mins_to_retest,outcome_60min,outcome_120min,outcome_cierre,mins_resolution
2024-04-08,0.5399,0.4429,up,55,0.7881,0.2083,16.0,continuacion,continuacion,continuacion,14.0
2024-04-11,0.2752,0.2721,down,37,0.8606,0.296,17.0,falla,falla,falla,52.0
2024-04-15,0.4268,0.6014,down,38,1.0927,0.3793,7.0,continuacion,continuacion,continuacion,23.0
2024-04-18,0.7275,0.3444,up,64,0.743,0.3819,76.0,neutro,falla,falla,94.0
2024-04-23,0.3735,0.5223,up,15,0.9777,0.2394,4.0,continuacion,continuacion,continuacion,7.0
2024-04-25,0.3972,0.9392,up,15,0.9866,0.4121,49.0,neutro,continuacion,continuacion,107.0
2024-04-26,0.5484,0.6877,up,20,0.877,0.2633,16.0,continuacion,continuacion,continuacion,2.0
2024-05-01,0.2792,0.4156,down,26,0.835,0.2439,20.0,neutro,continuacion,continuacion,61.0
2024-05-02,0.4767,0.2822,down,18,1.004,0.7363,37.0,neutro,neutro,falla,183.0
2024-05-03,0.3045,0.9545,up,15,0.949,0.2438,15.0,falla,falla,falla,13.0
2024-05-14,0.2891,0.8984,up,15,0.9076,0.2842,51.0,neutro,neutro,continuacion,218.0
2024-05-15,0.2098,0.233,down,15,1.0685,0.2433,15.0,falla,falla,falla,18.0
2024-05-23,0.3773,0.1906,down,15,1.2245,0.3836,26.0,continuacion,continuacion,continuacion,43.0
2024-05-29,0.3033,0.4642,up,20,1.0954,0.3304,80.0,neutro,neutro,neutro,
2024-05-30,0.3836,0.5227,down,42,1.0631,0.3966,82.0,neutro,neutro,continuacion,230.0
2024-06-06,0.1574,0.563,down,15,1.0087,0.2868,27.0,neutro,neutro,continuacion,237.0
2024-06-07,0.2382,0.6827,up,17,0.848,0.415,77.0,neutro,continuacion,continuacion,86.0
2024-06-11,0.2182,0.2483,down,17,1.037,0.2677,11.0,falla,falla,falla,31.0
2024-06-12,0.5496,1.0,up,15,0.9784,0.3271,69.0,neutro,neutro,continuacion,257.0
2024-06-13,0.2307,0.4914,down,28,0.9003,0.4272,106.0,continuacion,continuacion,continuacion,37.0
2024-06-14,0.2418,0.8601,up,15,0.8556,0.2284,47.0,neutro,neutro,continuacion,161.0
2024-06-18,0.1919,0.2785,down,16,0.8787,0.2764,115.0,neutro,neutro,falla,124.0
2024-06-21,0.2726,0.1291,down,15,0.8305,0.3001,15.0,neutro,falla,falla,79.0
2024-06-24,0.3941,0.2079,down,18,0.8453,0.3247,69.0,neutro,neutro,continuacion,131.0
2024-06-26,0.1716,0.7795,up,15,0.9735,0.2317,14.0,continuacion,continuacion,continuacion,7.0
2024-06-28,0.3343,0.9627,up,15,1.0551,0.8176,76.0,neutro,falla,falla,75.0
2024-07-01,0.3721,0.0842,down,15,1.0125,0.3531,15.0,continuacion,continuacion,continuacion,12.0
2024-07-02,0.531,0.878,up,15,0.9368,0.2297,96.0,continuacion,continuacion,continuacion,9.0
2024-07-19,0.7046,0.457,down,57,1.0523,0.2674,11.0,continuacion,continuacion,continuacion,6.0
2024-07-22,0.48,0.7653,up,16,0.8312,0.2346,6.0,neutro,falla,falla,84.0
2024-07-23,0.4991,0.9792,up,15,1.0436,0.2485,119.0,neutro,falla,falla,73.0
2024-07-24,0.641,0.0596,down,17,0.9431,0.2061,17.0,continuacion,continuacion,continuacion,8.0
2024-07-25,0.6183,0.3262,down,19,0.8743,1.1842,47.0,falla,falla,falla,36.0
2024-07-31,0.5189,0.174,up,31,0.9863,0.2114,10.0,continuacion,continuacion,continuacion,7.0
2024-08-01,0.6684,0.9714,up,15,0.8906,0.23,13.0,falla,falla,falla,23.0
2024-08-02,1.1779,0.6174,down,35,0.8431,0.8433,44.0,neutro,neutro,neutro,
2024-08-05,2.0017,0.7275,up,16,0.8573,0.4533,7.0,continuacion,continuacion,continuacion,7.0
2024-08-08,0.6042,0.0075,down,16,0.9735,0.367,6.0,falla,falla,falla,10.0
2024-08-09,0.4458,0.0402,down,16,1.0041,0.2262,15.0,falla,falla,falla,11.0
2024-08-14,0.6917,0.0596,down,21,0.8938,0.6093,58.0,neutro,falla,falla,64.0
2024-08-16,0.3713,0.4974,up,32,1.0686,0.2957,39.0,neutro,continuacion,continuacion,89.0
2024-08-20,0.3104,0.8249,up,18,0.7848,0.2302,13.0,falla,falla,falla,16.0
2024-08-21,0.2355,0.9558,up,15,1.0086,0.2513,29.0,continuacion,continuacion,continuacion,22.0
2024-08-23,0.2931,0.2291,up,30,0.9488,0.5173,6.0,continuacion,continuacion,continuacion,4.0
2024-08-28,0.3642,0.0289,down,15,1.1717,0.3619,35.0,continuacion,continuacion,continuacion,24.0
2024-08-29,0.6728,0.4873,up,19,0.9515,0.208,8.0,continuacion,continuacion,continuacion,3.0
2024-08-30,0.3061,0.7174,up,15,0.9053,0.2711,20.0,falla,falla,falla,52.0
2024-09-03,0.6339,0.2818,down,24,0.9186,0.2424,7.0,continuacion,continuacion,continuacion,7.0
2024-09-05,0.7779,0.7199,up,15,1.0397,0.4651,26.0,continuacion,continuacion,continuacion,13.0
2024-09-06,1.041,0.4107,down,29,0.9693,0.3068,2.0,continuacion,continuacion,continuacion,12.0
2024-09-09,0.3561,0.702,up,20,0.845,0.2555,28.0,falla,falla,falla,12.0
2024-09-10,0.5336,0.444,down,43,1.008,0.2503,39.0,continuacion,continuacion,continuacion,58.0
2024-09-11,0.507,0.3841,down,16,0.893,0.3604,18.0,continuacion,continuacion,continuacion,10.0
2024-09-13,0.5146,0.9218,up,30,0.9307,0.2067,83.0,continuacion,continuacion,continuacion,34.0
2024-09-17,0.3515,0.4668,down,19,1.1271,0.2354,7.0,falla,falla,falla,49.0
2024-09-20,0.251,0.2651,down,24,0.7147,0.2403,10.0,continuacion,continuacion,continuacion,8.0
2024-09-23,0.2615,0.5476,up,18,0.8336,0.2068,68.0,neutro,neutro,falla,125.0
2024-09-24,0.2815,0.169,down,20,1.1782,0.6887,74.0,falla,falla,falla,41.0
2024-09-25,0.3198,0.5542,up,26,0.9338,0.3105,34.0,neutro,neutro,falla,150.0
2024-09-27,0.3498,0.1871,down,42,0.7484,0.2005,24.0,continuacion,continuacion,continuacion,34.0
2024-10-01,0.9496,0.1656,down,15,0.716,0.4489,15.0,continuacion,continuacion,continuacion,9.0
2024-10-03,0.5552,0.8831,up,24,0.8516,0.5289,19.0,neutro,neutro,falla,167.0
2024-10-14,0.3189,0.9304,up,15,1.0141,0.344,30.0,falla,falla,falla,46.0
2024-10-21,0.3184,0.821,up,18,0.828,0.3133,42.0,falla,falla,falla,10.0
2024-10-22,0.4309,0.8344,up,15,0.9733,0.2834,37.0,neutro,neutro,continuacion,193.0
2024-10-23,0.2599,0.3435,down,31,0.9739,0.3023,11.0,neutro,continuacion,continuacion,61.0
2024-10-29,0.4575,0.6016,up,30,0.9702,0.3689,28.0,continuacion,continuacion,continuacion,30.0
2024-11-04,0.6381,0.7699,up,30,0.8426,0.4227,92.0,neutro,neutro,neutro,
2024-11-05,0.4638,0.7302,up,18,0.8662,0.3673,67.0,continuacion,continuacion,continuacion,37.0
2024-11-11,0.409,0.0524,down,15,1.0403,0.2376,25.0,neutro,neutro,continuacion,170.0
2024-11-13,0.2131,0.8616,down,19,0.9308,0.3944,44.0,neutro,falla,falla,95.0
2024-11-20,0.5678,0.169,down,26,0.7813,0.7615,53.0,neutro,neutro,falla,306.0
2024-11-21,1.3272,0.2441,down,31,0.994,0.2498,9.0,continuacion,continuacion,continuacion,17.0
2024-11-25,0.5841,0.8384,down,22,1.0866,0.2633,15.0,continuacion,continuacion,continuacion,3.0
2024-12-02,0.5345,0.7618,up,18,0.7873,0.3002,64.0,continuacion,continuacion,continuacion,45.0
2024-12-03,0.3236,0.8314,up,15,0.8625,0.2796,113.0,neutro,neutro,continuacion,226.0
2024-12-18,0.4051,0.6946,up,30,0.9788,0.2315,73.0,neutro,neutro,falla,168.0
2024-12-19,0.5977,0.1642,down,24,0.9599,0.2584,16.0,continuacion,continuacion,continuacion,18.0
2024-12-23,0.3122,0.1357,down,16,1.0518,0.2446,8.0,continuacion,continuacion,continuacion,13.0
2024-12-26,0.2577,0.5731,down,20,1.1335,0.3465,7.0,falla,falla,falla,40.0
2024-12-30,0.4909,0.2219,down,16,1.0243,0.2516,15.0,neutro,falla,falla,78.0
2024-12-31,0.5558,0.2695,down,37,1.0036,0.3788,103.0,continuacion,continuacion,continuacion,33.0
2025-01-02,0.9608,0.2388,up,24,0.9908,0.2041,7.0,continuacion,continuacion,continuacion,4.0
2025-01-08,0.4401,0.6996,down,23,0.8366,0.2726,25.0,neutro,falla,falla,78.0
2025-01-10,0.5961,0.4061,down,16,0.9197,0.2675,6.0,continuacion,continuacion,continuacion,8.0
2025-01-13,0.3941,0.97,up,23,1.0027,0.2831,5.0,continuacion,continuacion,continuacion,8.0
2025-01-14,0.5224,0.8223,down,23,1.0586,0.2542,9.0,continuacion,continuacion,continuacion,36.0
2025-01-15,0.5633,0.9198,up,16,0.9095,0.4608,104.0,neutro,neutro,continuacion,178.0
2025-01-16,0.4469,0.1685,down,15,0.9172,0.2982,17.0,neutro,continuacion,continuacion,100.0
2025-01-21,0.5907,0.2304,down,24,1.047,0.2933,23.0,neutro,neutro,falla,145.0
2025-01-22,0.3799,0.7264,up,19,0.8759,0.2033,13.0,continuacion,continuacion,continuacion,9.0
2025-01-27,0.9345,0.8428,up,17,0.9437,0.5338,72.0,neutro,neutro,falla,231.0
2025-01-30,0.3237,0.7156,up,16,0.8552,0.3701,12.0,falla,falla,falla,4.0
2025-02-03,0.6421,0.5989,down,23,1.0028,0.2966,28.0,falla,falla,falla,3.0
2025-02-05,0.3167,0.7455,up,18,0.746,0.2028,84.0,continuacion,continuacion,continuacion,20.0
2025-02-06,0.228,1.0,up,15,0.9743,0.2709,39.0,neutro,neutro,falla,249.0
2025-02-11,0.4395,0.9217,up,22,0.9071,0.337,119.0,neutro,neutro,neutro,
2025-02-12,0.6037,0.9489,up,16,1.0336,0.4628,86.0,continuacion,continuacion,continuacion,46.0
2025-02-13,0.5236,0.4442,up,32,0.8674,0.4867,114.0,neutro,neutro,continuacion,174.0
2025-02-18,0.2397,0.1239,down,15,0.9802,0.2207,7.0,continuacion,continuacion,continuacion,9.0
2025-02-19,0.2176,0.188,down,19,1.0378,0.2436,41.0,falla,falla,falla,41.0
2025-02-21,0.3955,0.2735,down,20,1.0349,0.2145,11.0,continuacion,continuacion,continuacion,20.0
2025-02-26,0.3949,0.517,up,19,0.9505,0.2169,17.0,continuacion,continuacion,continuacion,6.0
2025-02-27,0.9962,0.1035,down,18,0.9863,1.2957,35.0,neutro,neutro,continuacion,246.0
2025-02-28,0.8955,0.8067,up,32,0.964,0.2673,14.0,continuacion,continuacion,continuacion,8.0
2025-03-03,0.847,0.1578,down,15,1.0625,0.8767,42.0,neutro,neutro,continuacion,160.0
2025-03-04,0.8291,0.4144,down,29,0.9409,0.3777,2.0,continuacion,continuacion,continuacion,2.0
2025-03-05,0.7073,0.7594,down,26,0.9911,0.2107,2.0,falla,falla,falla,2.0
2025-03-06,0.4477,0.2408,up,20,0.9587,0.9578,113.0,falla,falla,falla,20.0
2025-03-07,0.8195,0.7218,up,18,0.8827,0.2589,8.0,falla,falla,falla,35.0
2025-03-10,0.3985,0.0421,down,15,1.0083,0.4945,24.0,falla,falla,falla,28.0
2025-03-11,0.6166,0.5119,up,23,1.0056,0.8275,67.0,neutro,falla,falla,81.0
2025-03-12,0.7254,0.1369,down,27,0.8804,0.546,21.0,falla,falla,falla,51.0
2025-03-13,0.6245,0.1695,down,18,1.0054,0.2501,37.0,continuacion,continuacion,continuacion,1.0
2025-03-17,0.4157,0.9191,down,29,1.1437,0.2441,38.0,neutro,falla,falla,108.0
2025-03-18,0.3123,0.325,down,15,1.195,0.3355,28.0,neutro,falla,falla,76.0
2025-03-21,0.3245,0.6489,up,26,1.0835,0.2623,17.0,falla,falla,falla,29.0
2025-03-28,0.3814,0.8111,down,26,0.9928,0.2225,70.0,continuacion,continuacion,continuacion,9.0
2025-03-31,0.5528,0.4407,up,30,0.965,0.3553,30.0,continuacion,continuacion,continuacion,9.0
2025-04-02,1.1055,0.9823,up,15,0.9545,0.2397,8.0,continuacion,continuacion,continuacion,8.0
2025-04-03,0.866,0.4911,down,34,0.9384,0.2063,10.0,continuacion,continuacion,continuacion,9.0
2025-04-04,1.3325,0.0864,down,15,1.0227,0.3475,32.0,continuacion,continuacion,continuacion,11.0
2025-04-07,1.8316,0.2687,up,20,0.9583,0.2855,2.0,continuacion,continuacion,continuacion,1.0
2025-04-08,0.7683,0.5104,up,16,0.9151,0.8446,62.0,falla,falla,falla,24.0
2025-04-09,2.0244,0.4709,up,30,0.9639,0.2622,4.0,neutro,neutro,continuacion,178.0
2025-04-10,1.067,0.3013,down,29,0.9861,0.4437,4.0,continuacion,continuacion,continuacion,9.0
2025-04-11,1.2054,0.8446,up,16,1.0199,0.2498,2.0,continuacion,continuacion,continuacion,1.0
2025-04-14,1.3556,0.2219,down,17,0.9836,0.3575,105.0,continuacion,continuacion,continuacion,5.0
2025-04-15,0.6224,0.8737,up,18,0.86,0.3102,26.0,falla,falla,falla,5.0
2025-04-16,0.5683,0.5957,down,21,0.9823,0.2095,6.0,continuacion,continuacion,continuacion,2.0
2025-04-17,0.7069,0.2771,down,16,0.9355,0.6418,80.0,neutro,neutro,falla,185.0
2025-04-22,0.6104,0.9888,up,15,0.9849,0.2044,5.0,continuacion,continuacion,continuacion,9.0
2025-04-23,0.9818,0.6303,up,21,0.8937,0.3313,50.0,falla,falla,falla,42.0
2025-04-29,0.377,0.9209,up,15,0.9603,0.3312,15.0,continuacion,continuacion,continuacion,4.0
2025-05-05,0.3429,0.6873,up,18,0.6569,0.2761,16.0,continuacion,continuacion,continuacion,53.0
2025-05-07,0.347,0.8683,up,18,0.8639,0.2153,59.0,falla,falla,falla,7.0
2025-05-08,0.3717,0.3586,down,17,0.9356,0.3473,35.0,continuacion,continuacion,continuacion,32.0
2025-05-12,0.8373,0.185,down,58,0.9435,0.2627,5.0,neutro,neutro,falla,155.0
2025-05-16,0.3738,0.3249,down,64,0.8698,0.3241,16.0,neutro,neutro,falla,162.0
2025-05-21,0.4496,0.9134,up,16,0.8463,0.2931,25.0,continuacion,continuacion,continuacion,45.0
2025-05-22,0.4958,0.4531,up,22,0.9951,0.202,4.0,continuacion,continuacion,continuacion,1.0
2025-05-23,0.6153,0.64,up,42,0.9412,0.2632,98.0,neutro,continuacion,continuacion,75.0
2025-05-29,0.7232,0.0214,down,15,1.0083,0.6582,72.0,continuacion,continuacion,continuacion,60.0
2025-05-30,0.439,0.044,down,15,1.0282,0.284,15.0,falla,falla,falla,28.0
2025-06-02,0.8063,0.7911,down,30,0.9981,0.2322,2.0,neutro,neutro,falla,179.0
2025-06-04,0.3526,0.532,down,30,1.0001,0.3467,10.0,neutro,neutro,falla,230.0
2025-06-09,0.2837,0.7002,up,22,0.8237,0.3355,87.0,neutro,neutro,neutro,
2025-06-11,0.2866,0.1835,down,16,1.0338,0.2003,3.0,falla,falla,falla,33.0
2025-06-12,0.3147,0.9407,up,18,0.9251,0.4228,95.0,neutro,neutro,neutro,
2025-06-27,0.2469,0.837,up,15,0.9574,0.3341,67.0,continuacion,continuacion,continuacion,57.0
2025-07-08,0.23,0.3071,down,29,0.8754,0.2155,59.0,neutro,falla,falla,85.0
2025-07-10,0.2915,0.1111,down,15,0.9548,0.5293,120.0,neutro,neutro,neutro,
2025-07-16,0.3617,0.0846,down,15,0.9746,0.2413,25.0,neutro,continuacion,continuacion,67.0
2025-07-17,0.2658,0.9048,up,15,0.8162,0.2005,33.0,continuacion,continuacion,continuacion,16.0
2025-07-18,0.2153,0.1983,down,22,0.9323,0.3202,118.0,continuacion,continuacion,continuacion,36.0
2025-08-01,0.7696,0.0021,down,15,0.9592,0.2345,6.0,continuacion,continuacion,continuacion,2.0
2025-08-04,0.46,0.9374,up,15,0.9812,0.2814,60.0,neutro,continuacion,continuacion,73.0
2025-08-06,0.3391,0.6739,up,18,0.9506,0.2436,25.0,continuacion,continuacion,continuacion,43.0
2025-08-08,0.351,0.8746,up,15,0.9829,0.3705,113.0,continuacion,continuacion,continuacion,39.0
2025-08-12,0.4036,0.2889,down,18,1.0617,0.3726,19.0,falla,falla,falla,59.0
2025-08-14,0.3463,0.9945,up,15,0.9807,0.3397,85.0,neutro,neutro,neutro,
2025-08-15,0.3116,0.2282,down,15,1.0004,0.2734,16.0,neutro,continuacion,continuacion,99.0
2025-08-18,0.2047,0.1788,down,21,0.9598,0.2047,59.0,neutro,neutro,neutro,
2025-08-19,0.4584,0.1866,down,15,1.0434,0.2089,47.0,continuacion,continuacion,continuacion,4.0
2025-08-28,0.4672,0.6494,down,20,0.9932,0.2422,11.0,neutro,falla,falla,75.0
2025-09-02,0.6561,0.8229,up,16,0.9961,0.4404,30.0,neutro,neutro,continuacion,338.0
2025-09-12,0.2501,0.4524,up,51,0.5361,0.2152,85.0,neutro,continuacion,continuacion,71.0
2025-09-25,0.6304,0.0326,up,40,0.9614,0.3244,57.0,continuacion,continuacion,continuacion,28.0
2025-09-29,0.2656,0.9868,up,15,0.9281,0.2198,34.0,neutro,falla,falla,77.0
2025-10-09,0.2967,0.2211,down,15,1.0332,0.2576,70.0,neutro,neutro,continuacion,139.0
2025-10-13,0.4052,0.6568,up,20,1.2325,0.2984,30.0,neutro,continuacion,continuacion,116.0
2025-10-16,0.2663,0.8014,up,15,1.0135,0.2902,65.0,falla,falla,falla,37.0
2025-10-17,0.5887,0.151,up,22,0.8759,0.2901,7.0,continuacion,continuacion,continuacion,13.0
2025-10-23,0.3672,1.0,up,15,1.029,0.3446,26.0,continuacion,continuacion,continuacion,25.0
2025-10-30,0.6867,0.1744,up,24,0.9392,0.2169,8.0,neutro,neutro,falla,314.0
2025-11-03,0.4187,0.072,down,19,0.9277,0.2527,23.0,continuacion,continuacion,continuacion,4.0
2025-11-04,0.4621,0.9509,up,19,0.9671,0.4341,66.0,neutro,falla,falla,84.0
2025-11-11,0.2258,0.3643,down,19,1.0178,0.2177,36.0,continuacion,continuacion,continuacion,7.0
2025-11-12,0.5554,0.0553,down,16,0.9803,0.2913,15.0,continuacion,continuacion,continuacion,35.0
2025-11-13,0.8322,0.0196,down,15,1.0162,0.3556,76.0,continuacion,continuacion,continuacion,5.0
2025-11-17,1.003,0.837,up,16,0.957,0.2145,10.0,neutro,falla,falla,81.0
2025-11-18,0.7427,0.0495,down,15,1.033,0.2109,6.0,continuacion,continuacion,continuacion,1.0
2025-11-19,0.7532,0.92,up,15,0.9878,0.9241,72.0,neutro,falla,falla,96.0
2025-11-20,0.3622,0.6833,up,17,0.954,0.2041,10.0,continuacion,continuacion,continuacion,3.0
2025-11-21,0.5132,0.2493,down,15,0.9076,0.2168,2.0,falla,falla,falla,7.0
2025-11-25,0.6448,0.0568,down,15,1.0513,0.4749,7.0,neutro,falla,falla,90.0
2025-12-01,0.4345,0.3269,up,18,1.0619,0.2747,33.0,continuacion,continuacion,continuacion,31.0
2025-12-02,0.5509,0.868,up,30,0.8645,0.2217,60.0,falla,falla,falla,23.0
2025-12-05,0.3941,0.3378,up,23,0.9161,0.3528,58.0,falla,falla,falla,40.0
2025-12-11,0.3539,0.3273,down,15,1.0107,0.6467,26.0,neutro,neutro,falla,151.0
2025-12-31,0.3188,0.1218,down,15,1.0297,0.2476,104.0,neutro,neutro,continuacion,185.0
2026-01-02,0.3635,0.5471,up,17,1.0062,0.2642,6.0,falla,falla,falla,19.0
2026-01-06,0.2587,0.8306,up,15,0.9583,0.3951,70.0,neutro,continuacion,continuacion,103.0
2026-01-13,0.4293,0.5429,down,32,0.95,0.4611,74.0,neutro,neutro,continuacion,257.0
2026-01-14,0.6427,0.0502,down,15,0.9951,0.3568,26.0,continuacion,continuacion,continuacion,35.0
2026-01-20,0.4819,0.8194,up,21,0.9637,0.2462,56.0,continuacion,continuacion,continuacion,23.0
2026-01-22,0.4568,0.2724,down,16,0.9931,0.2276,5.0,continuacion,continuacion,continuacion,9.0
2026-01-26,0.4776,0.9091,up,15,0.8906,0.2208,43.0,continuacion,continuacion,continuacion,24.0
2026-01-30,0.4847,0.4719,down,29,0.945,0.2321,90.0,continuacion,continuacion,continuacion,29.0
2026-02-02,0.745,0.9351,up,16,0.9051,0.2601,12.0,continuacion,continuacion,continuacion,7.0
2026-02-04,0.625,0.6649,down,27,0.9247,0.4825,10.0,continuacion,continuacion,continuacion,55.0
2026-02-06,0.9119,0.991,up,15,0.7446,0.2302,8.0,neutro,continuacion,continuacion,74.0
2026-02-13,0.8971,0.6189,up,15,0.9413,0.2011,4.0,continuacion,continuacion,continuacion,39.0
2026-02-17,0.8501,0.4511,down,20,0.9775,0.5793,28.0,continuacion,continuacion,continuacion,15.0
2026-02-19,0.474,0.695,up,23,0.9859,0.275,13.0,neutro,continuacion,continuacion,72.0
2026-02-20,1.0814,0.8889,up,16,0.7622,0.5265,17.0,continuacion,continuacion,continuacion,45.0
2026-02-24,0.8739,0.9924,up,15,0.9967,0.2066,5.0,continuacion,continuacion,continuacion,36.0
2026-02-25,0.5042,0.9416,up,15,0.863,0.3194,31.0,neutro,neutro,continuacion,226.0
2026-03-02,1.1187,0.8326,up,18,1.0015,0.2547,33.0,continuacion,continuacion,continuacion,26.0
2026-03-03,0.6365,0.1823,down,19,1.0014,0.6228,75.0,falla,falla,falla,41.0
2026-03-05,0.5766,0.517,up,19,0.9288,0.3275,19.0,falla,falla,falla,22.0
